Year,Round,Overall,Team,Player,Nat.,Pos,PosSimp,Age,To,YrsPlayed,AmateurTeam,AmateurLeague,GP,G,A,PTS,PlusMinus,PIM,Gpgoalie,Wgoalie,Lgoalie,TOTSOlossgoalie,SavePercgoalie,GAAgoalie,PS
2009,1,9,Ottawa Senators,Jared Cowen\cowenja01,CA,D,D,18,2016,7,Spokane (WHL),WHL,249,15,31,46,-7,174,0,0,0,0,0,0,8.3
2009,1,10,Edmonton Oilers,Magnus Paajarvi\paajama01,SE,LW,W,18,2019,10,Timra ( ),Sweden2,467,62,62,124,-54,78,0,0,0,0,0,0,7.7
2009,1,11,Nashville Predators,Ryan Ellis\ellisry01,CA,D,D,18,2020,11,Windsor (OHL),OHL,527,70,182,252,113,179,0,0,0,0,0,0,53.2
2009,1,12,New York Islanders,Calvin de Haan\dehaaca01,CA,D,D,18,2020,11,Oshawa (OHL),OHL,407,14,87,101,37,148,0,0,0,0,0,0,21.1
2009,1,13,Buffalo Sabres,Zack Kassian\kassiza01,CA,RW,W,18,2020,11,Peterborough (OHL),OHL,525,82,95,177,-35,785,0,0,0,0,0,0,15.2
2009,1,14,Florida Panthers,Dmitry Kulikov\kulikdm01,RU,D,D,18,2020,11,Drummondville (QMJHL),QMJHL,677,35,135,170,-58,427,0,0,0,0,0,0,30.4
2009,1,15,Anaheim Ducks,Peter Holland\hollape01,CA,C,C,18,2018,9,Guelph (OHL),OHL,266,36,49,85,-38,112,0,0,0,0,0,0,6.2
2009,1,16,Minnesota Wild,Nick Leddy\leddyni01,US,D,D,18,2020,11,Eden Prairie (High-MN),High,720,63,242,305,-27,137,0,0,0,0,0,0,47.9
2009,1,17,St. Louis Blues,David Rundblad\rundbda01,SE,D,D,18,2016,7,Skelleftea (Sweden),Sweden,113,4,21,25,-6,30,0,0,0,0,0,0,4
2009,1,18,Montreal Canadiens,Louis Leblanc\leblalo01,CA,C,C,18,2014,5,Omaha (USHL),USHL,50,5,5,10,4,32,0,0,0,0,0,0,1
2009,1,19,New York Rangers,Chris Kreider\kreidch01,US,C,C,18,2020,11,Andover (High-MA),High,523,157,159,316,68,441,0,0,0,0,0,0,39.2
2009,1,20,New Jersey Devils,Jacob Josefson\josefja01,SE,C,C,18,2018,9,Djurgarden (Sweden),Sweden,315,20,44,64,-21,84,0,0,0,0,0,0,3.1
2009,1,21,Columbus Blue Jackets,John Moore\moorejo01,US,D,D,18,2020,11,Chicago Steel (USHL),USHL,532,38,77,115,-34,221,0,0,0,0,0,0,24.6
2009,1,22,Vancouver Canucks,Jordan Schroeder\schrojo01,US,C,C,18,2018,9,Minnesota (WCHA),NCAA,165,18,24,42,5,14,0,0,0,0,0,0,4
2009,1,23,Calgary Flames,Tim Erixon\erixoti01,US,D,D,18,2015,6,Skelleftea (Sweden),Sweden,93,2,12,14,-3,38,0,0,0,0,0,0,2.9
2009,1,24,Washington Capitals,Marcus Johansson\johanma03,SE,C,C,18,2020,11,Farjestad ( ),Sweden,648,129,235,364,-17,104,0,0,0,0,0,0,35.3
2009,1,25,Boston Bruins,Jordan Caron\caronjo01,CA,RW,W,18,2016,7,Rimouski (QMJHL),QMJHL,157,12,16,28,-9,78,0,0,0,0,0,0,0.9
2009,1,26,Anaheim Ducks,Kyle Palmieri\palmiky01,US,RW,W,18,2020,11,U.S. National U-18 (USNTDP),USNTDP,561,175,163,338,2,288,0,0,0,0,0,0,42.4
2009,1,27,Carolina Hurricanes,Philippe Paradis\paradph01,CA,C,C,18,2009,0,Shawinigan (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,1,28,Chicago Blackhawks,Dylan Olsen\olsendy01,US,D,D,18,2016,7,Camrose (AJHL),AJHL,124,5,17,22,-16,36,0,0,0,0,0,0,3.1
2009,1,29,Tampa Bay Lightning,Carter Ashton\ashtoca01,CA,RW,W,18,2015,6,Lethbridge (WHL),WHL,54,0,3,3,-12,32,0,0,0,0,0,0,-0.9
2009,1,30,Pittsburgh Penguins,Simon Despres\desprsi01,CA,D,D,18,2017,8,Saint John (QMJHL),QMJHL,193,6,37,43,31,150,0,0,0,0,0,0,11
2009,2,31,New York Islanders,Mikko Koskinen\koskimi01,FI,G,G,21,2020,11,Blues Espoo (Finland),Finland,97,0,2,2,0,2,97,45,35,9,0.909,2.91,15.8
2009,2,32,Detroit Red Wings,Landon Ferraro\ferrala01,CA,C,C,18,2018,9,Red Deer (WHL),WHL,77,7,5,12,-9,29,0,0,0,0,0,0,0.3
2009,2,33,Colorado Avalanche,Ryan O'Reilly\oreilry01,CA,C,C,18,2020,11,Erie (OHL),OHL,804,195,365,560,-20,106,0,0,0,0,0,0,55.1
2009,2,34,Atlanta Thrashers,Carl Klingberg\klingca01,SE,LW,W,18,2015,6,Vastra Frolunda Jr. ( ),SwedenJr,12,1,0,1,0,4,0,0,0,0,0,0,0.1
2009,2,35,Los Angeles Kings,Kyle Clifford\cliffky01,CA,LW,W,18,2020,11,Barrie (OHL),OHL,676,61,71,132,-13,842,0,0,0,0,0,0,9.8
2009,2,36,Phoenix Coyotes,Chris Brown\brownch01,US,C,C,18,2016,7,U.S. National U-18 (USNTDP),USNTDP,23,2,1,3,1,21,0,0,0,0,0,0,0.3
2009,2,37,Anaheim Ducks,Mat Clark\clarkma01,US,D,D,18,2015,6,Brampton (OHL),OHL,9,0,1,1,0,6,0,0,0,0,0,0,0.2
2009,2,38,Dallas Stars,Alex Chiasson\chiasal01,CA,RW,W,18,2020,11,Des Moines (USHL),USHL,519,92,94,186,-30,296,0,0,0,0,0,0,16.1
2009,2,39,Ottawa Senators,Jakob Silfverberg\silfvja01,SE,LW,W,18,2020,11,Brynas Gavle (Sweden),Sweden,558,138,153,291,41,160,0,0,0,0,0,0,32.9
2009,2,40,Edmonton Oilers,Anton Lander\landean01,SE,C,C,18,2017,8,Timra ( ),Sweden2,215,10,25,35,-41,56,0,0,0,0,0,0,-0.8
2009,2,41,Nashville Predators,Zach Budish\budisza01,US,RW,W,18,2009,0,Edina (High-MN),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,42,Nashville Predators,Charles-Olivier Roussel\roussch01,CA,D,D,18,2009,0,Shawinigan (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,43,San Jose Sharks,William Wrenn\wrennwi01,US,D,D,18,2009,0,U.S. National U-18 (USNTDP),USNTDP,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,44,Florida Panthers,Drew Shore\shoredr01,US,C,C,18,2017,8,U.S. National U-18 (USNTDP),USNTDP,94,9,17,26,-19,28,0,0,0,0,0,0,1.1
2009,2,45,Atlanta Thrashers,Jeremy Morin\morinje01,US,LW,W,18,2015,6,U.S. National U-18 (USNTDP),USNTDP,82,10,12,22,8,69,0,0,0,0,0,0,2.4
2009,2,46,Ottawa Senators,Robin Lehner\lehnero01,SE,G,G,18,2020,11,Vastra Frolunda Jr. ( ),SwedenJr,301,0,4,4,0,26,301,116,120,45,0.918,2.72,60.1
2009,2,47,New York Rangers,Ethan Werek\wereket01,CA,C,C,18,2009,0,Kingston (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,48,St. Louis Blues,Brett Ponich\ponicbr01,CA,D,D,18,2009,0,Portland (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,49,Colorado Avalanche,Stefan Elliott\elliost01,CA,D,D,18,2019,10,Saskatoon (WHL),WHL,87,8,17,25,-5,16,0,0,0,0,0,0,4.7
2009,2,50,Toronto Maple Leafs,Kenny Ryan\ryanke01,US,RW,W,18,2009,0,U.S. National U-18 (USNTDP),USNTDP,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,51,Carolina Hurricanes,Brian Dumoulin\dumoubr01,US,D,D,18,2020,11,N.H. Jr. Monarchs (EJHL),EJHL,347,11,71,82,55,94,0,0,0,0,0,0,17.8
2009,2,52,Tampa Bay Lightning,Richard Panik\panikri01,SK,RW,W,18,2020,11,Trinec (Czech),Czech,469,84,97,181,19,256,0,0,0,0,0,0,18.7
2009,2,53,Vancouver Canucks,Anton Rodin\rodinan01,SE,RW,W,18,2017,8,Brynas Gavle Jr. (Sweden-Jr.),SwedenJr,3,0,1,1,1,0,0,0,0,0,0,0,0.1
2009,2,54,New Jersey Devils,Eric Gelinas\geliner01,CA,D,D,18,2017,8,Lewiston (QMJHL),QMJHL,189,14,41,55,-16,92,0,0,0,0,0,0,10.5
2009,2,55,Washington Capitals,Dmitry Orlov\orlovdm01,RU,D,D,18,2020,11,Novokuznetsk (KHL),KHL,516,37,143,180,61,205,0,0,0,0,0,0,34.1
2009,2,56,Columbus Blue Jackets,Kevin Lynch\lynchke01,US,C,C,18,2009,0,U.S. National U-18 (USNTDP),USNTDP,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,57,San Jose Sharks,Taylor Doherty\doherta01,CA,D,D,18,2009,0,Kingston (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,2,58,Toronto Maple Leafs,Jesse Blacker\blackje01,CA,D,D,18,2015,6,Windsor (OHL),OHL,1,0,0,0,-2,0,0,0,0,0,0,0,-0.2
2009,2,59,Chicago Blackhawks,Brandon Pirri\pirribr01,CA,C,C,18,2020,11,Georgetown (OJHL),OJHL,275,72,49,121,7,91,0,0,0,0,0,0,15
2009,2,60,Detroit Red Wings,Tomas Tatar\tatarto01,SK,C,C,18,2020,11,Zvolen (Slovakia),Slovakia,575,166,181,347,23,216,0,0,0,0,0,0,41.6
2009,2,61,Pittsburgh Penguins,Philip Samuelsson\samueph01,SE,D,D,18,2016,7,Chicago Steel (USHL),USHL,13,0,0,0,-4,2,0,0,0,0,0,0,-0.1
2009,3,62,New York Islanders,Anders Nilsson\nilssan01,SE,G,G,19,2020,11,Lulea Jr. (Sweden-Jr.),SwedenJr,161,0,3,3,0,6,161,59,74,15,0.907,3.06,25.2
2009,3,63,Pittsburgh Penguins,Ben Hanowski\hanowbe01,US,W,W,18,2014,5,Little Falls (High-MN),High,16,1,2,3,-2,2,0,0,0,0,0,0,0.1
2009,3,64,Colorado Avalanche,Tyson Barrie\barrity01,CA,D,D,18,2020,11,Kelowna (WHL),WHL,554,80,266,346,-66,179,0,0,0,0,0,0,50.4
2009,3,65,Montreal Canadiens,Joonas Nattinen\nattijo01,FI,C,C,18,2014,5,Blues Espoo Jr. (Finland-Jr.),FinlandJr,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,66,Buffalo Sabres,Brayden McNabb\mcnabbr01,CA,D,D,18,2020,11,Kootenay (WHL),WHL,466,18,72,90,61,363,0,0,0,0,0,0,24.6
2009,3,67,Florida Panthers,Josh Birkholz\birkhjo01,US,RW,W,18,2009,0,Fargo (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,68,Toronto Maple Leafs,Jamie Devane\devanja01,CA,LW,W,18,2014,5,Plymouth (OHL),OHL,2,0,0,0,-1,0,0,0,0,0,0,0,-0.1
2009,3,69,Dallas Stars,Reilly Smith\smithre01,CA,RW,W,18,2020,11,St. Michael's (OJHL),OJHL,577,144,210,354,99,150,0,0,0,0,0,0,41.2
2009,3,70,Nashville Predators,Taylor Beck\beckta01,CA,RW,W,18,2017,8,Guelph (OHL),OHL,92,11,12,23,-9,32,0,0,0,0,0,0,1.5
2009,3,71,Edmonton Oilers,Troy Hesketh\hesketr01,US,D,D,18,2009,0,Minnetonka (High-MN),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,72,Nashville Predators,Michael Latta\lattami01,CA,C,C,18,2016,7,Guelph (OHL),OHL,113,4,13,17,4,130,0,0,0,0,0,0,0.9
2009,3,73,New Jersey Devils,Alexander Urbom\urbomal01,SE,D,D,18,2014,5,Djurgarden (Sweden),Sweden,34,3,1,4,-1,28,0,0,0,0,0,0,1.2
2009,3,74,Calgary Flames,Ryan Howse\howsery01,CA,LW,W,18,2009,0,Chilliwack (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,75,Detroit Red Wings,Andrej Nestrasil\nestran01,CZ,RW,W,18,2017,8,Victoriaville (QMJHL),QMJHL,128,17,31,48,0,18,0,0,0,0,0,0,4.9
2009,3,76,Anaheim Ducks,Igor Bobkov\bobkoig01,RU,G,G,18,2009,0,Magnitogorsk 2 (Russia-3),Russia3,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,77,Minnesota Wild,Matt Hackett\hackema01,CA,G,G,19,2015,6,Plymouth (OHL),OHL,26,0,0,0,0,0,26,4,17,2,0.906,3.11,3.6
2009,3,78,St. Louis Blues,Sergei Andronov\androse01,RU,RW,W,20,2009,0,Lada Togliatti (KHL),KHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,79,Montreal Canadiens,Mac Bennett\bennema02,US,D,D,18,2009,0,Hotchkiss (High-CT),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,80,New York Rangers,Ryan Bourque\bourqry01,US,C,C,18,2015,6,U.S. National U-18 (USNTDP),USNTDP,1,0,0,0,-1,0,0,0,0,0,0,0,-0.1
2009,3,81,Philadelphia Flyers,Adam Morrison\morriad01,CA,G,G,18,2009,0,Saskatoon (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,82,Edmonton Oilers,Cameron Abney\abneyca01,CA,RW,W,18,2009,0,Everett (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,83,Vancouver Canucks,Kevin Connauton\connake01,CA,D,D,19,2020,11,Western Michigan (CCHA),NCAA,314,27,49,76,4,177,0,0,0,0,0,0,16.6
2009,3,84,Los Angeles Kings,Nicolas Deslauriers\deslani01,CA,D,D,18,2020,11,Rouyn-Noranda (QMJHL),QMJHL,376,31,31,62,-60,355,0,0,0,0,0,0,1.5
2009,3,85,Washington Capitals,Cody Eakin\eakinco01,CA,C,C,18,2020,11,Swift Current (WHL),WHL,586,103,134,237,-1,242,0,0,0,0,0,0,20.5
2009,3,86,Boston Bruins,Ryan Button\buttory01,CA,D,D,18,2009,0,Prince Albert (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,87,Philadelphia Flyers,Simon Bertilsson\bertisi01,SE,D,D,18,2009,0,Brynas Gavle (Sweden),Sweden,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,88,Carolina Hurricanes,Mattias Lindstrom\lindsma01,SE,LW,W,18,2009,0,Skelleftea Jr. (Sweden-Jr.),SwedenJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,89,Chicago Blackhawks,Dan Delisle\delisda01,US,C,C,18,2009,0,Totino Grace (High-MN),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,90,Detroit Red Wings,Gleason Fournier\fourngl01,CA,D,D,18,2009,0,Rimouski (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,3,91,Phoenix Coyotes,Mike Lee\leemi01,US,G,G,18,2009,0,Fargo (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,92,New York Islanders,Casey Cizikas\cizikca01,CA,C,C,18,2020,11,Mississauga St. Michael's (OHL),OHL,534,74,97,171,22,235,0,0,0,0,0,0,15.1
2009,4,93,Tampa Bay Lightning,Alex Hutchings\hutchal01,CA,LW,W,18,2009,0,Barrie (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,94,Columbus Blue Jackets,David Savard\savarda01,CA,D,D,18,2020,11,Moncton (QMJHL),QMJHL,557,40,120,160,43,307,0,0,0,0,0,0,35.3
2009,4,95,Los Angeles Kings,Jean-Francois Berube\berubje02,CA,G,G,18,2018,9,Montreal (QMJHL),QMJHL,34,0,0,0,0,0,34,9,10,4,0.898,3.39,3.5
2009,4,96,Los Angeles Kings,Linden Vey\veyli01,CA,RW,W,18,2017,8,Medicine Hat (WHL),WHL,138,14,30,44,-19,24,0,0,0,0,0,0,2.6
2009,4,97,Phoenix Coyotes,Jordan Szwarz\szwarjo01,CA,RW,W,18,2020,11,Saginaw (OHL),OHL,50,4,3,7,-12,25,0,0,0,0,0,0,-0.1
2009,4,98,Nashville Predators,Craig Smith\smithcr01,US,C,C,20,2020,11,Waterloo (USHL),USHL,661,162,168,330,67,264,0,0,0,0,0,0,39.3
2009,4,99,Edmonton Oilers,Kyle Bigos\bigosky01,US,D,D,20,2009,0,Vernon (BCHL),BCHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,100,Ottawa Senators,Chris Wideman\widemch01,US,D,D,19,2019,10,Miami (Ohio) (CCHA),NCAA,181,16,29,45,4,104,0,0,0,0,0,0,8.9
2009,4,101,Edmonton Oilers,Toni Rajala\rajalto01,FI,LW,W,18,2009,0,Ilves Tampere (Finland),Finland,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,102,Nashville Predators,Mattias Ekholm\ekholma01,SE,D,D,19,2020,11,Mora (Sweden-2),Sweden2,538,45,151,196,71,265,0,0,0,0,0,0,40.5
2009,4,103,Minnesota Wild,Kris Foucault\foucakr01,CA,LW,W,18,2012,3,Calgary (WHL),WHL,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,104,Buffalo Sabres,Marcus Foligno\foligma01,US,LW,W,18,2020,11,Sudbury (OHL),OHL,565,75,108,183,-8,491,0,0,0,0,0,0,15.7
2009,4,105,Phoenix Coyotes,Justin Weller\welleju01,CA,D,D,18,2009,0,Red Deer (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,106,Anaheim Ducks,Sami Vatanen\vatansa01,FI,D,D,18,2020,11,JYP HT Jyvaskyla Jr. ( ),FinlandJr,434,45,149,194,-8,192,0,0,0,0,0,0,34.6
2009,4,107,Florida Panthers,Garrett Wilson\wilsoga01,CA,LW,W,18,2019,10,Owen Sound (OHL),OHL,84,2,6,8,-4,42,0,0,0,0,0,0,-0.4
2009,4,108,St. Louis Blues,Tyler Shattock\shattty01,CA,RW,W,19,2009,0,Kamloops (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,109,Montreal Canadiens,Alexander Avtsin\avtsial01,RU,RW,W,18,2009,0,Dynamo-2 Moscow (Russia-3),Russia3,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,110,Nashville Predators,Nick Oliver\oliveni01,US,C,C,18,2009,0,Roseau (High-MN),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,111,Calgary Flames,Henrik Bjorklund\bjorkhe01,SE,RW,W,18,2009,0,Skare (Sweden-3),Sweden3,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,112,Boston Bruins,Lane MacDermid\macdela01,US,LW,W,20,2014,5,Windsor (OHL),OHL,21,2,2,4,0,36,0,0,0,0,0,0,0.6
2009,4,113,Vancouver Canucks,Jeremy Price\priceje01,CA,D,D,18,2009,0,Nepean (CJHL),CJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,114,New Jersey Devils,Seth Helgeson\helgese01,US,D,D,18,2017,8,Sioux City (USHL),USHL,50,1,3,4,1,50,0,0,0,0,0,0,1.7
2009,4,115,Washington Capitals,Patrick Wey\weypa01,US,D,D,18,2014,5,Waterloo (USHL),USHL,9,0,3,3,0,5,0,0,0,0,0,0,0.4
2009,4,116,Minnesota Wild,Alex Fallstrom\fallsal01,SE,RW,W,19,2009,0,Shattuck-St. Mary's (High-MN),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,4,117,Atlanta Thrashers,Eddie Pasquale\pasqued01,CA,G,G,18,2019,10,Saginaw (OHL),OHL,3,0,0,0,0,0,3,2,1,0,0.882,3.96,0.3
2009,4,119,Chicago Blackhawks,Byron Froese\froesby01,CA,C,C,18,2018,9,Everett (WHL),WHL,110,5,11,16,-14,47,0,0,0,0,0,0,-0.4
2009,4,120,Atlanta Thrashers,Ben Chiarot\chiarbe01,CA,D,D,18,2020,11,Guelph (OHL),OHL,374,21,64,85,21,253,0,0,0,0,0,0,16.8
2009,4,121,Pittsburgh Penguins,Nick Petersen\peterni01,CA,RW,W,20,2009,0,Shawinigan (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,122,New York Islanders,Anton Klementyev\klemean01,RU,D,D,19,2010,1,Lokomotiv Yaroslavl 2 (Russia-3),Russia3,1,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,123,Pittsburgh Penguins,Alex Velischek\velisal01,CA,D,D,18,2009,0,Delbarton (High-NJ),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,124,Colorado Avalanche,Kieran Millan\millaki01,CA,G,G,20,2009,0,Boston University ( ),NCAA,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,125,Atlanta Thrashers,Cody Sol\solco01,CA,D,D,18,2009,0,Saginaw (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,126,Los Angeles Kings,David Kolomatis\kolomda01,US,D,D,20,2009,0,Owen Sound (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,127,New York Rangers,Roman Horak\horakro01,CZ,C,C,18,2014,5,Ceske Budejovice (Czech),Czech,84,6,13,19,-3,16,0,0,0,0,0,0,1.2
2009,5,128,Toronto Maple Leafs,Eric Knodel\knodeer01,US,D,D,19,2009,0,Philadelphia Jr. Flyers (USMAAA),USMAAA,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,129,Dallas Stars,Tomas Vincour\vincoto01,CZ,C,C,18,2015,6,Edmonton ( ),AJHL,95,7,10,17,-9,12,0,0,0,0,0,0,0.7
2009,5,130,Ottawa Senators,Mike Hoffman\hoffmmi02,CA,C,C,19,2020,11,Drummondville (QMJHL),QMJHL,493,172,187,359,-19,177,0,0,0,0,0,0,41.8
2009,5,131,Carolina Hurricanes,Matt Kennedy\kennema01,CA,RW,W,20,2009,0,Guelph (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,132,Nashville Predators,Gabriel Bourque\bourqga01,CA,LW,W,18,2020,11,Baie-Comeau (QMJHL),QMJHL,413,40,63,103,-18,75,0,0,0,0,0,0,6.6
2009,5,133,Edmonton Oilers,Olivier Roy\royol01,CA,G,G,18,2009,0,Cape Breton (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,134,Buffalo Sabres,Mark Adams\adamsma01,US,D,D,18,2009,0,Malden Catholic (High-MA),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,135,Florida Panthers,Corban Knight\knighco01,CA,C,C,19,2019,10,Okotoks (AJHL),AJHL,52,4,8,12,-3,4,0,0,0,0,0,0,0.8
2009,5,136,Anaheim Ducks,Radoslav Illo\illora01,SK,C,C,19,2009,0,Tri-City (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,137,Columbus Blue Jackets,Thomas Larkin\larkith01,GB,D,D,18,2009,0,Exeter (High-NH),High,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,138,Florida Panthers,Wade Megan\meganwa01,US,C,C,19,2019,10,South Kent School (High-CT),High,15,1,1,2,-3,2,0,0,0,0,0,0,0
2009,5,139,Montreal Canadiens,Gabriel Dumont\dumonga01,CA,C,C,18,2020,11,Drummondville (QMJHL),QMJHL,90,4,5,9,0,48,0,0,0,0,0,0,0
2009,5,140,New York Rangers,Scott Stajcer\stajcsc01,CA,G,G,18,2009,0,Owen Sound (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,141,Calgary Flames,Spencer Bennett\bennesp01,CA,LW,W,18,2009,0,Surrey (BCHL),BCHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,142,Philadelphia Flyers,Nic Riopel\riopeni01,CA,G,G,20,2009,0,Moncton (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,143,Vancouver Canucks,Peter Andersson\anderpe04,SE,D,D,18,2009,0,Vastra Frolunda Jr. ( ),SwedenJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,144,New Jersey Devils,Derek Rodwell\rodwede01,CA,LW,W,19,2009,0,Okotoks (AJHL),AJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,145,Washington Capitals,Brett Flemming\flemmbr01,CA,D,D,18,2009,0,Mississauga St. Michael's (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,146,Ottawa Senators,Jeff Costello\costeje01,US,LW,W,18,2009,0,Cedar Rapids (USHL),USHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,147,San Jose Sharks,Phil Varone\varonph01,CA,C,C,18,2019,10,London (OHL),OHL,97,8,9,17,-20,26,0,0,0,0,0,0,0.3
2009,5,148,Tampa Bay Lightning,Michael Zador\zadormi01,CA,G,G,18,2009,0,Oshawa (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,5,149,Chicago Blackhawks,Marcus Kruger\krugema01,SE,C,C,19,2019,10,Djurgarden (Sweden),Sweden,520,38,85,123,5,234,0,0,0,0,0,0,5.3
2009,5,150,Detroit Red Wings,Nick Jensen\jenseni02,US,D,D,18,2020,11,Green Bay (USHL),USHL,278,6,50,56,-10,73,0,0,0,0,0,0,9.8
2009,5,151,Pittsburgh Penguins,Andy Bathgate\bathgan02,CA,C,C,18,2009,0,Belleville (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6,152,New York Islanders,Anders Lee\leean01,US,C,C,19,2020,11,Edina (High-MN),High,493,172,129,301,19,303,0,0,0,0,0,0,37.6
2009,6,153,Philadelphia Flyers,Dave Labrecque\labreda01,CA,C,C,19,2009,0,Shawinigan (QMJHL),QMJHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6,154,Colorado Avalanche,Brandon Maxwell\maxwebr03,US,G,G,18,2009,0,U.S. National U-18 (USNTDP),USNTDP,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6,155,Atlanta Thrashers,Jimmy Bubnick\bubniji01,CA,C,C,18,2009,0,Kamloops (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6,156,Los Angeles Kings,Michael Pelech\pelecmi01,CA,C,C,19,2009,0,Mississauga St. Michael's (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6,157,Phoenix Coyotes,Evan Bloodoff\bloodev01,CA,LW,W,18,2009,0,Kelowna (WHL),WHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6,158,Toronto Maple Leafs,Jerry D'Amigo\damigje01,US,RW,W,18,2015,6,U.S. National U-18 (USNTDP),USNTDP,31,1,2,3,-5,2,0,0,0,0,0,0,-0.2
2009,6,159,Dallas Stars,Curtis McKenzie\mckencu01,CA,LW,W,18,2018,9,Penticton (BCHL),BCHL,99,10,13,23,-1,131,0,0,0,0,0,0,1.6
2009,6,160,Ottawa Senators,Corey Cowick\cowicco01,CA,LW,W,20,2009,0,Ottawa (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6,161,Minnesota Wild,Darcy Kuemper\kuempda01,CA,G,G,19,2020,11,Red Deer (WHL),WHL,215,0,4,4,0,26,215,96,72,29,0.918,2.46,38.4
2009,6,162,Tampa Bay Lightning,Jaroslav Janus\janusja01,SK,G,G,19,2009,0,Erie (OHL),OHL,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6,163,Minnesota Wild,Jere Sallinen\sallije01,FI,RW,W,18,2009,0,Blues Espoo Jr. (Finland-Jr.),FinlandJr,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,6,164,Buffalo Sabres,Connor Knapp\knappco01,US,G,G,19,2014,5,Miami (Ohio) (CCHA),NCAA,2,0,1,1,0,0,2,0,0,1,0.875,3.14,0
